timestamp,gpu_index,utilization_gpu,utilization_mem,memory_used_mb,power_w,temperature_c
2025/12/14 02:50:47.817, 0, 89, 33, 26093, 197.32, 65
2025/12/14 02:50:52.818, 0, 91, 35, 26093, 256.79, 64
2025/12/14 02:50:57.818, 0, 91, 33, 26093, 143.37, 64
2025/12/14 02:51:02.819, 0, 88, 24, 26093, 129.52, 64
2025/12/14 02:51:07.819, 0, 75, 28, 26093, 220.37, 64
2025/12/14 02:51:12.819, 0, 90, 37, 26093, 185.39, 65
2025/12/14 02:51:17.820, 0, 90, 34, 26093, 125.44, 63
2025/12/14 02:51:22.820, 0, 90, 37, 26093, 178.01, 65
2025/12/14 02:51:27.821, 0, 75, 20, 26093, 94.92, 63
2025/12/14 02:51:32.821, 0, 67, 14, 26093, 169.82, 63
2025/12/14 02:51:37.822, 0, 88, 31, 26093, 208.44, 65
2025/12/14 02:51:42.822, 0, 90, 34, 26093, 244.57, 65
2025/12/14 02:51:47.823, 0, 89, 32, 26093, 268.16, 65
2025/12/14 02:51:52.823, 0, 92, 34, 26093, 135.80, 63
2025/12/14 02:51:57.824, 0, 88, 23, 26093, 234.83, 64
2025/12/14 02:52:02.824, 0, 89, 29, 26093, 116.31, 64
2025/12/14 02:52:07.825, 0, 82, 22, 26093, 146.62, 66
2025/12/14 02:52:12.825, 0, 77, 25, 26093, 254.18, 65
2025/12/14 02:52:17.826, 0, 75, 29, 26093, 227.46, 64
2025/12/14 02:52:22.826, 0, 89, 36, 26093, 222.75, 65
2025/12/14 02:52:27.827, 0, 92, 35, 26093, 128.22, 65
2025/12/14 02:52:32.827, 0, 89, 37, 26093, 298.04, 65
2025/12/14 02:52:37.828, 0, 74, 21, 26093, 196.91, 65
2025/12/14 02:52:42.828, 0, 78, 30, 26093, 290.99, 65
2025/12/14 02:52:47.829, 0, 89, 36, 26093, 202.89, 64
2025/12/14 02:52:52.829, 0, 92, 35, 26093, 92.60, 64
2025/12/14 02:52:57.830, 0, 89, 37, 26093, 127.95, 65
2025/12/14 02:53:02.830, 0, 88, 26, 26093, 174.12, 65
2025/12/14 02:53:07.831, 0, 76, 21, 26093, 303.33, 65
2025/12/14 02:53:12.831, 0, 76, 20, 26093, 197.95, 65
2025/12/14 02:53:17.832, 0, 89, 30, 26093, 229.07, 65
2025/12/14 02:53:22.832, 0, 79, 21, 26093, 223.17, 64
2025/12/14 02:53:27.833, 0, 78, 29, 26093, 282.50, 65
2025/12/14 02:53:32.833, 0, 89, 30, 26093, 132.90, 64
2025/12/14 02:53:37.834, 0, 76, 20, 26093, 107.98, 63
2025/12/14 02:53:42.834, 0, 88, 29, 26093, 208.05, 64
2025/12/14 02:53:47.835, 0, 72, 18, 26095, 194.65, 65
2025/12/14 02:53:52.835, 0, 79, 29, 26093, 290.03, 64
2025/12/14 02:53:57.836, 0, 89, 32, 26093, 265.70, 65
2025/12/14 02:54:02.836, 0, 75, 21, 26093, 137.16, 64
2025/12/14 02:54:07.837, 0, 75, 21, 26093, 207.80, 65
2025/12/14 02:54:12.837, 0, 82, 32, 26093, 160.24, 66
2025/12/14 02:54:17.837, 0, 91, 33, 26093, 281.81, 65
2025/12/14 02:54:22.838, 0, 89, 36, 26093, 196.07, 65
2025/12/14 02:54:27.838, 0, 88, 33, 26093, 200.48, 65
2025/12/14 02:54:32.839, 0, 71, 25, 26093, 234.58, 64
2025/12/14 02:54:37.839, 0, 91, 34, 26093, 228.77, 65
2025/12/14 02:54:42.840, 0, 89, 27, 26093, 155.56, 65
2025/12/14 02:54:47.840, 0, 69, 17, 26093, 171.29, 64
