timestamp,gpu_index,utilization_gpu,utilization_mem,memory_used_mb,power_w,temperature_c
2025/12/14 04:08:17.907, 0, 80, 47, 20355, 200.19, 66
2025/12/14 04:08:22.908, 0, 92, 69, 20355, 189.76, 66
2025/12/14 04:08:27.909, 0, 90, 66, 20355, 210.48, 66
2025/12/14 04:08:32.910, 0, 31, 15, 20355, 187.59, 67
2025/12/14 04:08:37.911, 0, 91, 56, 20355, 203.57, 68
2025/12/14 04:08:42.913, 0, 88, 66, 20355, 194.03, 65
2025/12/14 04:08:47.914, 0, 71, 51, 20355, 207.51, 68
2025/12/14 04:08:52.915, 0, 81, 47, 20355, 164.52, 68
2025/12/14 04:08:57.917, 0, 68, 37, 20355, 210.65, 68
2025/12/14 04:09:02.918, 0, 83, 49, 20355, 206.41, 65
2025/12/14 04:09:07.919, 0, 84, 58, 20355, 220.20, 67
2025/12/14 04:09:12.920, 0, 75, 54, 20355, 202.83, 66
2025/12/14 04:09:17.921, 0, 61, 33, 20355, 158.66, 66
2025/12/14 04:09:22.922, 0, 82, 47, 20355, 201.83, 67
2025/12/14 04:09:27.923, 0, 83, 50, 20355, 186.24, 66
2025/12/14 04:09:32.925, 0, 91, 67, 20355, 215.41, 68
2025/12/14 04:09:37.929, 0, 58, 35, 20355, 184.28, 68
2025/12/14 04:09:42.930, 0, 75, 45, 20355, 176.94, 67
2025/12/14 04:09:47.931, 0, 91, 69, 20355, 187.56, 68
2025/12/14 04:09:52.933, 0, 51, 32, 20355, 180.14, 67
2025/12/14 04:09:57.934, 0, 75, 40, 20355, 207.73, 65
2025/12/14 04:10:02.936, 0, 84, 55, 20355, 172.40, 66
2025/12/14 04:10:07.937, 0, 76, 46, 20355, 183.94, 64
2025/12/14 04:10:12.938, 0, 83, 51, 20355, 225.34, 65
2025/12/14 04:10:17.939, 0, 35, 17, 20355, 191.46, 67
2025/12/14 04:10:22.941, 0, 72, 51, 20355, 167.04, 65
2025/12/14 04:10:27.942, 0, 72, 51, 20355, 183.33, 66
2025/12/14 04:10:32.944, 0, 77, 51, 20355, 221.59, 66
2025/12/14 04:10:37.945, 0, 77, 53, 20355, 207.54, 66
2025/12/14 04:10:42.946, 0, 74, 45, 20355, 228.04, 64
2025/12/14 04:10:47.947, 0, 57, 32, 20355, 162.34, 66
2025/12/14 04:10:52.948, 0, 41, 18, 20355, 207.73, 66
2025/12/14 04:10:57.949, 0, 61, 37, 20355, 197.78, 67
2025/12/14 04:11:02.951, 0, 89, 65, 20355, 208.79, 67
2025/12/14 04:11:07.952, 0, 54, 37, 20355, 210.07, 66
2025/12/14 04:11:12.953, 0, 83, 61, 20355, 201.20, 65
2025/12/14 04:11:17.955, 0, 80, 56, 20355, 192.48, 65
2025/12/14 04:11:22.956, 0, 75, 47, 20355, 229.11, 65
2025/12/14 04:11:27.959, 0, 75, 48, 20355, 183.55, 64
2025/12/14 04:11:32.963, 0, 75, 43, 20355, 192.23, 64
2025/12/14 04:11:37.966, 0, 77, 54, 20355, 197.16, 64
2025/12/14 04:11:42.967, 0, 77, 46, 20355, 163.51, 65
2025/12/14 04:11:47.968, 0, 82, 48, 20355, 173.48, 64
2025/12/14 04:11:52.970, 0, 76, 45, 20355, 176.06, 65
2025/12/14 04:11:57.971, 0, 79, 46, 20355, 171.41, 65
2025/12/14 04:12:02.972, 0, 62, 38, 20355, 174.66, 67
2025/12/14 04:12:07.974, 0, 51, 30, 20355, 200.05, 66
2025/12/14 04:12:12.975, 0, 56, 33, 20355, 213.14, 66
2025/12/14 04:12:17.976, 0, 69, 51, 20355, 181.14, 66
2025/12/14 04:12:22.977, 0, 82, 47, 20355, 198.28, 64
2025/12/14 04:12:27.978, 0, 84, 60, 20355, 184.16, 64
2025/12/14 04:12:32.981, 0, 87, 62, 20355, 198.62, 66
2025/12/14 04:12:37.982, 0, 73, 38, 20355, 191.86, 67
2025/12/14 04:12:42.983, 0, 83, 50, 20355, 214.32, 64
2025/12/14 04:12:47.985, 0, 88, 66, 20355, 185.26, 64
2025/12/14 04:12:52.986, 0, 69, 49, 20355, 215.35, 67
2025/12/14 04:12:57.987, 0, 81, 48, 20355, 171.24, 66
2025/12/14 04:13:02.988, 0, 82, 59, 20355, 181.46, 66
2025/12/14 04:13:07.989, 0, 83, 49, 20355, 196.65, 66
2025/12/14 04:13:12.990, 0, 86, 64, 20355, 208.40, 66
2025/12/14 04:13:17.991, 0, 77, 43, 20355, 191.42, 67
2025/12/14 04:13:22.993, 0, 82, 62, 20355, 235.52, 66
2025/12/14 04:13:27.994, 0, 57, 32, 20355, 212.03, 66
2025/12/14 04:13:32.996, 0, 83, 49, 20355, 177.41, 65
2025/12/14 04:13:37.997, 0, 83, 51, 20355, 198.18, 66
2025/12/14 04:13:42.998, 0, 83, 62, 20355, 210.00, 67
2025/12/14 04:13:47.999, 0, 65, 34, 20355, 196.12, 65
2025/12/14 04:13:53.001, 0, 83, 54, 20355, 199.28, 66
2025/12/14 04:13:58.002, 0, 65, 46, 20355, 221.37, 67
2025/12/14 04:14:03.003, 0, 80, 46, 20355, 226.50, 65
2025/12/14 04:14:08.004, 0, 81, 47, 20355, 224.78, 65
2025/12/14 04:14:13.005, 0, 84, 58, 20355, 212.12, 67
2025/12/14 04:14:18.006, 0, 88, 63, 20355, 189.71, 65
2025/12/14 04:14:23.007, 0, 77, 44, 20355, 214.65, 66
2025/12/14 04:14:28.009, 0, 79, 47, 20355, 202.56, 65
2025/12/14 04:14:33.011, 0, 83, 51, 20355, 172.15, 66
2025/12/14 04:14:38.012, 0, 90, 66, 20355, 209.95, 67
2025/12/14 04:14:43.013, 0, 59, 31, 20355, 215.74, 66
2025/12/14 04:14:48.015, 0, 82, 47, 20355, 183.66, 66
2025/12/14 04:14:53.016, 0, 89, 67, 20355, 188.96, 65
2025/12/14 04:14:58.017, 0, 70, 51, 20355, 204.00, 66
2025/12/14 04:15:03.018, 0, 83, 54, 20355, 177.16, 66
2025/12/14 04:15:08.019, 0, 92, 68, 20355, 185.38, 64
2025/12/14 04:15:13.020, 0, 65, 38, 20355, 179.93, 66
2025/12/14 04:15:18.028, 0, 89, 55, 20355, 181.47, 66
2025/12/14 04:15:23.032, 0, 91, 67, 20355, 209.32, 65
2025/12/14 04:15:28.037, 0, 71, 44, 20355, 183.40, 67
2025/12/14 04:15:33.039, 0, 78, 44, 20355, 210.26, 65
2025/12/14 04:15:38.040, 0, 83, 48, 20355, 205.09, 67
2025/12/14 04:15:43.041, 0, 74, 39, 20355, 208.08, 66
2025/12/14 04:15:48.042, 0, 87, 64, 20355, 185.41, 66
2025/12/14 04:15:53.043, 0, 92, 68, 20355, 184.47, 66
2025/12/14 04:15:58.045, 0, 77, 51, 20355, 223.36, 65
2025/12/14 04:16:03.046, 0, 75, 45, 20355, 203.34, 63
2025/12/14 04:16:08.047, 0, 83, 49, 20355, 167.71, 62
2025/12/14 04:16:13.049, 0, 75, 44, 20355, 202.44, 64
2025/12/14 04:16:18.050, 0, 75, 48, 20355, 217.45, 63
2025/12/14 04:16:23.051, 0, 80, 48, 20355, 166.70, 64
2025/12/14 04:16:28.053, 0, 74, 45, 20355, 176.10, 64
2025/12/14 04:16:33.054, 0, 75, 44, 20355, 183.70, 62
2025/12/14 04:16:38.055, 0, 75, 45, 20355, 177.93, 64
2025/12/14 04:16:43.057, 0, 75, 46, 20355, 177.69, 64
2025/12/14 04:16:48.058, 0, 78, 46, 20355, 165.23, 64
2025/12/14 04:16:53.060, 0, 76, 45, 20355, 158.41, 63
2025/12/14 04:16:58.061, 0, 81, 58, 20355, 195.09, 64
2025/12/14 04:17:03.063, 0, 75, 46, 20355, 191.34, 63
2025/12/14 04:17:08.064, 0, 63, 39, 20355, 197.42, 65
2025/12/14 04:17:13.066, 0, 73, 52, 20355, 214.29, 65
2025/12/14 04:17:18.067, 0, 82, 60, 20355, 171.35, 65
2025/12/14 04:17:23.068, 0, 92, 66, 20355, 195.12, 65
2025/12/14 04:17:28.069, 0, 90, 68, 20355, 177.95, 64
2025/12/14 04:17:33.073, 0, 90, 69, 20355, 168.28, 64
2025/12/14 04:17:38.079, 0, 77, 52, 20355, 213.85, 63
2025/12/14 04:17:43.081, 0, 77, 53, 20355, 214.35, 63
2025/12/14 04:17:48.082, 0, 76, 52, 20355, 200.73, 64
2025/12/14 04:17:53.084, 0, 76, 46, 20355, 173.67, 63
2025/12/14 04:17:58.086, 0, 65, 34, 20355, 166.47, 65
2025/12/14 04:18:03.087, 0, 52, 29, 20355, 157.70, 64
2025/12/14 04:18:08.088, 0, 75, 45, 20355, 213.18, 64
2025/12/14 04:18:13.090, 0, 75, 48, 20355, 182.25, 64
2025/12/14 04:18:18.092, 0, 73, 43, 20355, 222.21, 64
2025/12/14 04:18:23.093, 0, 76, 55, 20355, 173.73, 65
2025/12/14 04:18:28.094, 0, 74, 44, 20355, 227.04, 64
2025/12/14 04:18:33.095, 0, 74, 47, 20355, 193.58, 64
2025/12/14 04:18:38.097, 0, 75, 44, 20355, 174.21, 64
2025/12/14 04:18:43.098, 0, 75, 45, 20355, 204.34, 64
2025/12/14 04:18:48.099, 0, 74, 41, 20355, 194.72, 62
2025/12/14 04:18:53.100, 0, 54, 31, 20355, 152.27, 62
2025/12/14 04:18:58.102, 0, 51, 31, 20355, 165.04, 65
2025/12/14 04:19:03.103, 0, 59, 41, 20355, 201.80, 65
2025/12/14 04:19:08.105, 0, 90, 68, 20355, 170.82, 64
2025/12/14 04:19:13.106, 0, 75, 45, 20355, 178.24, 64
2025/12/14 04:19:18.108, 0, 81, 48, 20355, 222.16, 63
2025/12/14 04:19:23.110, 0, 78, 53, 20355, 200.05, 63
2025/12/14 04:19:28.112, 0, 75, 46, 20355, 151.12, 63
2025/12/14 04:19:33.113, 0, 79, 47, 20355, 146.79, 63
2025/12/14 04:19:38.115, 0, 87, 52, 20355, 194.83, 66
2025/12/14 04:19:43.117, 0, 85, 50, 20355, 211.87, 66
2025/12/14 04:19:48.118, 0, 57, 33, 20355, 163.99, 63
2025/12/14 04:19:53.120, 0, 42, 18, 20355, 221.40, 64
2025/12/14 04:19:58.122, 0, 51, 26, 20355, 235.38, 65
2025/12/14 04:20:03.123, 0, 42, 22, 20355, 172.95, 66
2025/12/14 04:20:08.125, 0, 57, 38, 20355, 164.68, 65
2025/12/14 04:20:13.126, 0, 53, 31, 20355, 174.46, 65
2025/12/14 04:20:18.127, 0, 74, 54, 20355, 194.25, 64
2025/12/14 04:20:23.130, 0, 86, 64, 20355, 167.48, 62
2025/12/14 04:20:28.131, 0, 75, 44, 20355, 208.47, 65
2025/12/14 04:20:33.133, 0, 50, 28, 20355, 214.88, 65
2025/12/14 04:20:38.134, 0, 44, 26, 20355, 204.02, 65
2025/12/14 04:20:43.135, 0, 84, 58, 20355, 197.88, 65
2025/12/14 04:20:48.137, 0, 64, 46, 20355, 188.08, 65
2025/12/14 04:20:53.138, 0, 81, 47, 20355, 218.52, 64
2025/12/14 04:20:58.140, 0, 92, 69, 20355, 183.17, 65
2025/12/14 04:21:03.141, 0, 79, 57, 20355, 197.31, 66
2025/12/14 04:21:08.143, 0, 45, 25, 20355, 206.89, 66
2025/12/14 04:21:13.144, 0, 76, 51, 20355, 222.37, 64
2025/12/14 04:21:18.145, 0, 74, 50, 20355, 169.78, 64
2025/12/14 04:21:23.147, 0, 75, 45, 20355, 194.64, 63
2025/12/14 04:21:28.148, 0, 74, 45, 20355, 211.61, 63
2025/12/14 04:21:33.149, 0, 75, 45, 20355, 205.86, 63
2025/12/14 04:21:38.150, 0, 75, 46, 20355, 170.21, 64
2025/12/14 04:21:43.152, 0, 76, 46, 20355, 187.41, 63
2025/12/14 04:21:48.153, 0, 54, 30, 20355, 200.03, 66
2025/12/14 04:21:53.154, 0, 90, 67, 20355, 202.90, 65
2025/12/14 04:21:58.156, 0, 75, 46, 20355, 167.21, 64
2025/12/14 04:22:03.161, 0, 60, 44, 20355, 188.65, 65
2025/12/14 04:22:08.164, 0, 83, 53, 20355, 206.79, 64
2025/12/14 04:22:13.168, 0, 66, 40, 20355, 205.65, 66
2025/12/14 04:22:18.175, 0, 74, 50, 20355, 212.04, 64
2025/12/14 04:22:23.180, 0, 75, 45, 20355, 165.95, 64
2025/12/14 04:22:28.191, 0, 75, 45, 20355, 179.58, 63
2025/12/14 04:22:33.192, 0, 74, 47, 20355, 210.10, 64
2025/12/14 04:22:38.197, 0, 78, 46, 20355, 146.16, 64
2025/12/14 04:22:43.206, 0, 75, 45, 20355, 152.48, 64
2025/12/14 04:22:48.207, 0, 78, 45, 20355, 186.51, 65
2025/12/14 04:22:53.211, 0, 48, 26, 20355, 177.07, 66
2025/12/14 04:22:58.212, 0, 92, 68, 20355, 198.36, 64
2025/12/14 04:23:03.213, 0, 92, 68, 20355, 188.63, 64
2025/12/14 04:23:08.215, 0, 76, 53, 20355, 205.36, 66
2025/12/14 04:23:13.216, 0, 87, 65, 20357, 168.96, 66
2025/12/14 04:23:18.217, 0, 82, 59, 20355, 166.74, 65
2025/12/14 04:23:23.219, 0, 90, 68, 20355, 172.83, 66
2025/12/14 04:23:28.220, 0, 84, 59, 20355, 206.72, 66
2025/12/14 04:23:33.222, 0, 59, 30, 20355, 211.27, 65
2025/12/14 04:23:38.223, 0, 80, 47, 20355, 202.23, 64
2025/12/14 04:23:43.225, 0, 82, 53, 20355, 193.18, 65
2025/12/14 04:23:48.226, 0, 76, 54, 20355, 214.02, 65
2025/12/14 04:23:53.227, 0, 90, 55, 20355, 193.57, 65
2025/12/14 04:23:58.229, 0, 82, 50, 20355, 207.67, 64
2025/12/14 04:24:03.230, 0, 83, 57, 20355, 190.99, 65
2025/12/14 04:24:08.231, 0, 83, 56, 20355, 198.34, 65
2025/12/14 04:24:13.232, 0, 79, 57, 20355, 189.82, 64
2025/12/14 04:24:18.234, 0, 66, 39, 20355, 191.30, 65
2025/12/14 04:24:23.235, 0, 82, 47, 20355, 211.48, 64
2025/12/14 04:24:28.236, 0, 59, 40, 20355, 187.32, 66
2025/12/14 04:24:33.238, 0, 82, 47, 20355, 201.79, 67
2025/12/14 04:24:38.239, 0, 84, 58, 20355, 199.49, 65
2025/12/14 04:24:43.240, 0, 53, 29, 20355, 170.85, 67
2025/12/14 04:24:48.241, 0, 65, 38, 20355, 179.85, 67
2025/12/14 04:24:53.243, 0, 83, 59, 20355, 203.73, 66
2025/12/14 04:24:58.244, 0, 90, 65, 20355, 213.44, 64
2025/12/14 04:25:03.246, 0, 53, 33, 20355, 165.12, 66
2025/12/14 04:25:08.247, 0, 78, 44, 20355, 214.00, 66
2025/12/14 04:25:13.248, 0, 61, 37, 20355, 209.16, 66
2025/12/14 04:25:18.249, 0, 81, 47, 20355, 199.45, 65
2025/12/14 04:25:23.251, 0, 83, 50, 20355, 201.01, 64
2025/12/14 04:25:28.252, 0, 90, 66, 20355, 182.49, 67
2025/12/14 04:25:33.254, 0, 59, 32, 20355, 212.98, 67
2025/12/14 04:25:38.255, 0, 72, 38, 20355, 198.83, 66
2025/12/14 04:25:43.257, 0, 88, 54, 20355, 195.09, 66
2025/12/14 04:25:48.258, 0, 84, 58, 20355, 186.33, 66
2025/12/14 04:25:53.259, 0, 92, 69, 20355, 166.75, 66
2025/12/14 04:25:58.261, 0, 80, 58, 20357, 185.32, 67
2025/12/14 04:26:03.262, 0, 83, 48, 20355, 205.24, 66
2025/12/14 04:26:08.263, 0, 89, 66, 20355, 212.46, 67
2025/12/14 04:26:13.265, 0, 65, 33, 20355, 215.13, 66
2025/12/14 04:26:18.266, 0, 67, 35, 20355, 185.32, 67
2025/12/14 04:26:23.268, 0, 80, 47, 20355, 194.39, 65
2025/12/14 04:26:28.270, 0, 92, 68, 20355, 213.56, 66
2025/12/14 04:26:33.271, 0, 84, 61, 20355, 197.95, 67
2025/12/14 04:26:38.276, 0, 81, 47, 20355, 217.91, 66
2025/12/14 04:26:43.278, 0, 82, 50, 20355, 171.37, 64
2025/12/14 04:26:48.286, 0, 73, 51, 20355, 175.14, 66
2025/12/14 04:26:53.290, 0, 64, 32, 20355, 180.90, 67
2025/12/14 04:26:58.296, 0, 81, 47, 20355, 173.00, 66
2025/12/14 04:27:03.307, 0, 82, 55, 20355, 182.35, 66
2025/12/14 04:27:08.309, 0, 92, 68, 20355, 226.62, 65
2025/12/14 04:27:13.310, 0, 77, 52, 20355, 197.20, 64
2025/12/14 04:27:18.311, 0, 73, 43, 20355, 171.63, 63
2025/12/14 04:27:23.312, 0, 83, 48, 20355, 183.09, 66
2025/12/14 04:27:28.314, 0, 83, 49, 20355, 215.97, 65
2025/12/14 04:27:33.316, 0, 81, 59, 20355, 201.99, 66
2025/12/14 04:27:38.318, 0, 64, 34, 20355, 169.20, 65
2025/12/14 04:27:43.319, 0, 84, 59, 20355, 218.89, 67
2025/12/14 04:27:48.320, 0, 88, 53, 20355, 204.36, 64
2025/12/14 04:27:53.321, 0, 87, 66, 20355, 205.89, 65
2025/12/14 04:27:58.323, 0, 58, 34, 20355, 181.81, 64
2025/12/14 04:28:03.325, 0, 79, 59, 20355, 221.75, 66
2025/12/14 04:28:08.326, 0, 86, 52, 20355, 197.83, 65
2025/12/14 04:28:13.327, 0, 80, 58, 20355, 214.45, 65
2025/12/14 04:28:18.328, 0, 82, 48, 20355, 173.20, 65
2025/12/14 04:28:23.330, 0, 91, 68, 20355, 223.40, 67
2025/12/14 04:28:28.331, 0, 68, 34, 20355, 183.61, 65
2025/12/14 04:28:33.332, 0, 84, 58, 20355, 202.51, 67
2025/12/14 04:28:38.334, 0, 73, 39, 20355, 201.37, 65
2025/12/14 04:28:43.336, 0, 69, 43, 20355, 187.53, 65
2025/12/14 04:28:48.337, 0, 86, 66, 20355, 199.41, 64
2025/12/14 04:28:53.339, 0, 65, 34, 20355, 174.72, 66
2025/12/14 04:28:58.340, 0, 82, 61, 20355, 217.79, 65
2025/12/14 04:29:03.342, 0, 89, 53, 20355, 215.15, 67
2025/12/14 04:29:08.347, 0, 84, 60, 20355, 215.81, 65
2025/12/14 04:29:13.354, 0, 80, 47, 20355, 204.17, 67
2025/12/14 04:29:18.356, 0, 83, 63, 20355, 212.68, 64
2025/12/14 04:29:23.361, 0, 72, 39, 20355, 202.92, 66
2025/12/14 04:29:28.362, 0, 84, 57, 20355, 217.08, 64
2025/12/14 04:29:33.364, 0, 62, 36, 20355, 230.39, 67
2025/12/14 04:29:38.365, 0, 91, 68, 20355, 172.90, 65
2025/12/14 04:29:43.366, 0, 49, 25, 20355, 188.13, 66
2025/12/14 04:29:48.368, 0, 82, 48, 20355, 216.55, 65
2025/12/14 04:29:53.370, 0, 91, 68, 20355, 203.96, 67
2025/12/14 04:29:58.371, 0, 88, 53, 20355, 172.58, 65
2025/12/14 04:30:03.372, 0, 56, 39, 20355, 218.87, 65
2025/12/14 04:30:08.373, 0, 81, 47, 20355, 219.73, 66
2025/12/14 04:30:13.374, 0, 85, 49, 20355, 168.50, 65
2025/12/14 04:30:18.376, 0, 84, 60, 20355, 210.23, 66
2025/12/14 04:30:23.377, 0, 90, 67, 20355, 171.71, 67
2025/12/14 04:30:28.378, 0, 58, 32, 20355, 197.29, 67
2025/12/14 04:30:33.379, 0, 88, 52, 20355, 199.00, 66
2025/12/14 04:30:38.380, 0, 84, 58, 20355, 206.14, 65
2025/12/14 04:30:43.381, 0, 82, 60, 20355, 194.85, 66
2025/12/14 04:30:48.383, 0, 73, 43, 20355, 187.35, 67
2025/12/14 04:30:53.384, 0, 83, 49, 20355, 223.18, 65
2025/12/14 04:30:58.385, 0, 92, 68, 20355, 196.48, 66
2025/12/14 04:31:03.386, 0, 58, 30, 20355, 175.17, 66
2025/12/14 04:31:08.387, 0, 72, 38, 20355, 200.34, 67
2025/12/14 04:31:13.390, 0, 84, 59, 20355, 228.14, 65
2025/12/14 04:31:18.391, 0, 73, 51, 20355, 212.92, 67
2025/12/14 04:31:23.392, 0, 79, 45, 20355, 209.61, 66
2025/12/14 04:31:28.394, 0, 83, 52, 20355, 192.98, 65
2025/12/14 04:31:33.395, 0, 83, 50, 20355, 185.48, 65
2025/12/14 04:31:38.396, 0, 73, 51, 20355, 211.22, 67
2025/12/14 04:31:43.397, 0, 56, 38, 20355, 200.56, 67
2025/12/14 04:31:48.399, 0, 66, 34, 20355, 174.44, 67
2025/12/14 04:31:53.400, 0, 83, 50, 20355, 207.21, 64
2025/12/14 04:31:58.401, 0, 82, 48, 20355, 202.95, 66
2025/12/14 04:32:03.402, 0, 83, 53, 20355, 206.01, 68
2025/12/14 04:32:08.403, 0, 83, 55, 20355, 191.99, 68
2025/12/14 04:32:13.405, 0, 90, 65, 20355, 195.13, 67
2025/12/14 04:32:18.406, 0, 65, 46, 20355, 207.62, 67
2025/12/14 04:32:23.407, 0, 76, 41, 20355, 215.35, 66
2025/12/14 04:32:28.408, 0, 82, 47, 20355, 204.37, 66
2025/12/14 04:32:33.409, 0, 86, 63, 20355, 164.02, 67
2025/12/14 04:32:38.411, 0, 55, 28, 20355, 204.65, 67
2025/12/14 04:32:43.413, 0, 78, 44, 20355, 210.52, 67
2025/12/14 04:32:48.415, 0, 83, 51, 20355, 185.22, 66
2025/12/14 04:32:53.416, 0, 62, 42, 20355, 223.81, 67
2025/12/14 04:32:58.417, 0, 63, 38, 20355, 207.60, 65
2025/12/14 04:33:03.419, 0, 85, 50, 20355, 200.87, 66
2025/12/14 04:33:08.420, 0, 83, 52, 20355, 204.93, 65
2025/12/14 04:33:13.421, 0, 84, 57, 20355, 201.54, 66
2025/12/14 04:33:18.422, 0, 91, 67, 20355, 225.11, 66
2025/12/14 04:33:23.423, 0, 87, 64, 20355, 192.33, 66
2025/12/14 04:33:28.424, 0, 63, 44, 20355, 230.65, 67
2025/12/14 04:33:33.425, 0, 58, 31, 20355, 218.87, 67
2025/12/14 04:33:38.426, 0, 82, 48, 20355, 215.00, 67
2025/12/14 04:33:43.428, 0, 66, 47, 20355, 202.19, 67
2025/12/14 04:33:48.429, 0, 79, 57, 20355, 168.37, 65
2025/12/14 04:33:53.430, 0, 83, 61, 20355, 199.63, 66
2025/12/14 04:33:58.431, 0, 88, 63, 20355, 221.44, 65
2025/12/14 04:34:03.432, 0, 76, 51, 20355, 224.34, 65
2025/12/14 04:34:08.433, 0, 74, 48, 20355, 220.89, 65
2025/12/14 04:34:13.435, 0, 75, 44, 20355, 206.30, 65
2025/12/14 04:34:18.436, 0, 53, 30, 20355, 154.07, 66
2025/12/14 04:34:23.437, 0, 83, 60, 20355, 208.99, 66
2025/12/14 04:34:28.439, 0, 75, 46, 20355, 168.52, 65
2025/12/14 04:34:33.441, 0, 84, 50, 20355, 227.36, 65
2025/12/14 04:34:38.442, 0, 73, 39, 20355, 181.67, 65
2025/12/14 04:34:43.443, 0, 47, 27, 20355, 183.46, 65
2025/12/14 04:34:48.444, 0, 87, 53, 20355, 199.56, 64
2025/12/14 04:34:53.446, 0, 74, 47, 20355, 233.71, 64
2025/12/14 04:34:58.447, 0, 77, 54, 20355, 220.34, 64
2025/12/14 04:35:03.448, 0, 76, 54, 20355, 187.87, 64
2025/12/14 04:35:08.449, 0, 87, 63, 20355, 213.32, 66
2025/12/14 04:35:13.450, 0, 86, 65, 20355, 186.81, 65
2025/12/14 04:35:18.453, 0, 86, 64, 20355, 170.88, 66
2025/12/14 04:35:23.454, 0, 91, 68, 20355, 180.45, 65
2025/12/14 04:35:28.455, 0, 76, 50, 20355, 204.49, 64
2025/12/14 04:35:33.456, 0, 74, 45, 20355, 216.32, 64
2025/12/14 04:35:38.457, 0, 78, 46, 20355, 159.63, 63
2025/12/14 04:35:43.459, 0, 79, 47, 20355, 165.85, 64
2025/12/14 04:35:48.460, 0, 71, 38, 20355, 180.09, 64
2025/12/14 04:35:53.461, 0, 78, 46, 20355, 148.80, 64
2025/12/14 04:35:58.462, 0, 42, 23, 20355, 166.53, 66
2025/12/14 04:36:03.464, 0, 89, 68, 20355, 171.66, 65
2025/12/14 04:36:08.465, 0, 77, 51, 20355, 232.92, 65
2025/12/14 04:36:13.466, 0, 75, 45, 20355, 183.52, 64
2025/12/14 04:36:18.467, 0, 92, 68, 20355, 182.06, 66
2025/12/14 04:36:23.468, 0, 53, 30, 20355, 170.90, 65
2025/12/14 04:36:28.469, 0, 66, 47, 20355, 221.16, 65
2025/12/14 04:36:33.471, 0, 75, 45, 20355, 167.68, 65
2025/12/14 04:36:38.472, 0, 76, 45, 20355, 166.30, 65
2025/12/14 04:36:43.473, 0, 66, 40, 20355, 193.84, 64
2025/12/14 04:36:48.483, 0, 84, 50, 20355, 220.62, 65
2025/12/14 04:36:53.485, 0, 89, 66, 20355, 214.39, 65
2025/12/14 04:36:58.488, 0, 74, 40, 20355, 188.68, 66
2025/12/14 04:37:03.490, 0, 91, 67, 20355, 195.76, 65
2025/12/14 04:37:08.491, 0, 80, 46, 20355, 211.96, 66
2025/12/14 04:37:13.492, 0, 90, 67, 20355, 201.67, 66
2025/12/14 04:37:18.494, 0, 80, 46, 20355, 215.37, 66
2025/12/14 04:37:23.495, 0, 81, 60, 20355, 222.35, 66
2025/12/14 04:37:28.496, 0, 82, 47, 20355, 181.23, 66
2025/12/14 04:37:33.497, 0, 87, 53, 20355, 191.47, 66
2025/12/14 04:37:38.499, 0, 52, 35, 20355, 183.91, 66
2025/12/14 04:37:43.500, 0, 77, 42, 20355, 211.35, 67
2025/12/14 04:37:48.501, 0, 83, 50, 20355, 206.58, 65
2025/12/14 04:37:53.502, 0, 84, 59, 20355, 215.91, 66
2025/12/14 04:37:58.503, 0, 89, 66, 20355, 215.27, 66
2025/12/14 04:38:03.505, 0, 49, 24, 20355, 168.66, 66
2025/12/14 04:38:08.506, 0, 81, 50, 20355, 207.03, 64
2025/12/14 04:38:13.507, 0, 75, 46, 20355, 183.67, 64
2025/12/14 04:38:18.508, 0, 76, 54, 20355, 174.21, 63
2025/12/14 04:38:23.509, 0, 88, 67, 20355, 193.58, 64
2025/12/14 04:38:28.510, 0, 90, 69, 20355, 158.69, 64
2025/12/14 04:38:33.511, 0, 82, 60, 20355, 221.28, 65
2025/12/14 04:38:38.513, 0, 66, 48, 20355, 194.24, 66
2025/12/14 04:38:43.517, 0, 36, 19, 20355, 184.76, 65
2025/12/14 04:38:48.525, 0, 83, 52, 20355, 204.01, 66
2025/12/14 04:38:53.526, 0, 93, 68, 20355, 207.83, 67
2025/12/14 04:38:58.532, 0, 51, 28, 20355, 178.89, 66
2025/12/14 04:39:03.541, 0, 82, 53, 20355, 168.18, 65
2025/12/14 04:39:08.544, 0, 61, 43, 20355, 215.09, 67
2025/12/14 04:39:13.549, 0, 79, 47, 20355, 206.17, 66
2025/12/14 04:39:18.550, 0, 49, 31, 20355, 201.69, 66
2025/12/14 04:39:23.552, 0, 84, 59, 20355, 230.25, 66
2025/12/14 04:39:28.553, 0, 53, 36, 20355, 208.51, 67
2025/12/14 04:39:33.554, 0, 90, 67, 20355, 162.68, 67
2025/12/14 04:39:38.555, 0, 82, 55, 20355, 173.01, 65
2025/12/14 04:39:43.556, 0, 44, 24, 20355, 166.45, 66
2025/12/14 04:39:48.558, 0, 91, 69, 20355, 187.14, 67
2025/12/14 04:39:53.559, 0, 46, 24, 20355, 167.65, 67
2025/12/14 04:39:58.560, 0, 60, 43, 20355, 171.09, 66
2025/12/14 04:40:03.561, 0, 79, 57, 20355, 160.32, 65
2025/12/14 04:40:08.562, 0, 75, 44, 20355, 183.15, 64
2025/12/14 04:40:13.564, 0, 85, 52, 20355, 216.06, 65
2025/12/14 04:40:18.565, 0, 76, 46, 20355, 208.08, 64
2025/12/14 04:40:23.566, 0, 75, 51, 20355, 165.78, 65
2025/12/14 04:40:28.567, 0, 75, 45, 20355, 174.79, 65
